Q12897	https://commons.wikimedia.org/wiki/File:Pele200802FabioRodriguesPozzebomAgenciaBrasil.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Pele200802FabioRodriguesPozzebomAgenciaBrasil.jpg/180px-Pele200802FabioRodriguesPozzebomAgenciaBrasil.jpg	cc-by-2.5-br
Q129041	https://commons.wikimedia.org/wiki/File:Carmelo_Anthony_March_2013.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Carmelo_Anthony_March_2013.jpg/180px-Carmelo_Anthony_March_2013.jpg	cc-by-sa-3.0
Q129087	https://commons.wikimedia.org/wiki/File:Ethel_merman_1967.JPG	https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Ethel_merman_1967.JPG/180px-Ethel_merman_1967.JPG	pd
Q129591	https://commons.wikimedia.org/wiki/File:World_Premiere_Logan_Berlinale_2017.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/World_Premiere_Logan_Berlinale_2017.jpg/180px-World_Premiere_Logan_Berlinale_2017.jpg	cc-by-sa-4.0
Q129772	https://commons.wikimedia.org/wiki/File:Xenophon.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Xenophon.jpg/180px-Xenophon.jpg	pd
Q129817	https://commons.wikimedia.org/wiki/File:Russell_Crowe_2012.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Russell_Crowe_2012.jpg/180px-Russell_Crowe_2012.jpg	cc-by-sa-2.0
Q130531	https://commons.wikimedia.org/wiki/File:Jheronimus_Bosch_(cropped).jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Jheronimus_Bosch_%28cropped%29.jpg/180px-Jheronimus_Bosch_%28cropped%29.jpg	pd
Q130742	https://commons.wikimedia.org/wiki/File:Alanis_Morissette_5-19-2014.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Alanis_Morissette_5-19-2014.jpg/180px-Alanis_Morissette_5-19-2014.jpg	cc-by-2.0
Q130853	https://commons.wikimedia.org/wiki/File:Concierto_de_Plácido_Domingo_con_motivo_del_Año_Jubilar_Mariano_(7-06-2019)_01.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Concierto_de_Pl%C3%A1cido_Domingo_con_motivo_del_A%C3%B1o_Jubilar_Mariano_%287-06-2019%29_01.jpg/180px-Concierto_de_Pl%C3%A1cido_Domingo_con_motivo_del_A%C3%B1o_Jubilar_Mariano_%287-06-2019%29_01.jpg	cc-by-sa-2.0
Q130873	https://commons.wikimedia.org/wiki/File:Menachem_Begin,_Andrews_AFB,_1978.JPG	https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Menachem_Begin%2C_Andrews_AFB%2C_1978.JPG/180px-Menachem_Begin%2C_Andrews_AFB%2C_1978.JPG	pd
Q131237	https://commons.wikimedia.org/wiki/File:Save_The_World_Awards_2009_show06_-_Carl_Lewis.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Save_The_World_Awards_2009_show06_-_Carl_Lewis.jpg/180px-Save_The_World_Awards_2009_show06_-_Carl_Lewis.jpg	cc-by-sa-3.0
Q131324	https://commons.wikimedia.org/wiki/File:Janet_Jackson_2002.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Janet_Jackson_2002.jpg/180px-Janet_Jackson_2002.jpg	cc-by-sa-2.0
Q131545	https://commons.wikimedia.org/wiki/File:Harry_Houdini_by_LaPine_Studios,_1915.png	https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Harry_Houdini_by_LaPine_Studios%2C_1915.png/180px-Harry_Houdini_by_LaPine_Studios%2C_1915.png	pd
Q1316	https://commons.wikimedia.org/wiki/File:Saddam_Hussein_in_1998.png	https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Saddam_Hussein_in_1998.png/180px-Saddam_Hussein_in_1998.png	pd
Q131691	https://commons.wikimedia.org/wiki/File:Sir_Arthur_Wellesley,_1st_Duke_of_Wellington.png	https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Sir_Arthur_Wellesley%2C_1st_Duke_of_Wellington.png/180px-Sir_Arthur_Wellesley%2C_1st_Duke_of_Wellington.png	pd
Q1317	https://commons.wikimedia.org/wiki/File:Osama_bin_Laden_portrait.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Osama_bin_Laden_portrait.jpg/180px-Osama_bin_Laden_portrait.jpg	cc-by-sa-3.0
Q131725	https://commons.wikimedia.org/wiki/File:Joan_Baez_1966.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Joan_Baez_1966.jpg/180px-Joan_Baez_1966.jpg	cc0
Q131814	https://commons.wikimedia.org/wiki/File:Tina_Turner_50th_Anniversary_Tour.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Tina_Turner_50th_Anniversary_Tour.jpg/180px-Tina_Turner_50th_Anniversary_Tour.jpg	cc-by-2.0
Q132524	https://commons.wikimedia.org/wiki/File:Ayn_Rand.png	https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Ayn_Rand.png/180px-Ayn_Rand.png	cc-by-sa-3.0
Q1328142	https://commons.wikimedia.org/wiki/File:Stan_Musial_1953.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Stan_Musial_1953.jpg/180px-Stan_Musial_1953.jpg	pd
Q133054	https://commons.wikimedia.org/wiki/File:Sylvia_Plath.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Sylvia_Plath.jpg/180px-Sylvia_Plath.jpg	pd
Q1330714	https://commons.wikimedia.org/wiki/File:Elisha_Cook,_Jr.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Elisha_Cook%2C_Jr.jpg/180px-Elisha_Cook%2C_Jr.jpg	pd
Q1336253	https://commons.wikimedia.org/wiki/File:Phil_Donahue_at_the_Toronto_International_Film_Festival.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Phil_Donahue_at_the_Toronto_International_Film_Festival.jpg/180px-Phil_Donahue_at_the_Toronto_International_Film_Festival.jpg	cc-by-sa-2.0
Q1337643	https://commons.wikimedia.org/wiki/File:Howard_Baker_photo.jpg	https://upload.wikimedia.org/wikipedia/commons/8/8a/Howard_Baker_photo.jpg	pd
Q1338802	https://commons.wikimedia.org/wiki/File:EmmittSmith2007.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/EmmittSmith2007.jpg/180px-EmmittSmith2007.jpg	cc-by-2.0
Q1339	https://commons.wikimedia.org/wiki/File:Johann_Sebastian_Bach.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Johann_Sebastian_Bach.jpg/180px-Johann_Sebastian_Bach.jpg	pd
Q1340213	https://commons.wikimedia.org/wiki/File:Gary_Trudeau_2012_Shankbone.JPG	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Gary_Trudeau_2012_Shankbone.JPG/180px-Gary_Trudeau_2012_Shankbone.JPG	cc-by-3.0
Q1341644	https://commons.wikimedia.org/wiki/File:Rich_Little,_USAF.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Rich_Little%2C_USAF.jpg/180px-Rich_Little%2C_USAF.jpg	pd
