Q453251	https://commons.wikimedia.org/wiki/File:OliverNorth.JPG	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/OliverNorth.JPG/240px-OliverNorth.JPG
Q453251	https://commons.wikimedia.org/wiki/File:Jacques-Louis_David_-_The_Emperor_Napoleon_in_His_Study_at_the_Tuileries_-_Google_Art_Project_2.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Jacques-Louis_David_-_The_Emperor_Napoleon_in_His_Study_at_the_Tuileries_-_Google_Art_Project_2.jpg/240px-Jacques-Louis_David_-_The_Emperor_Napoleon_in_His_Study_at_the_Tuileries_-_Google_Art_Project_2.jpg
Q431223	https://commons.wikimedia.org/wiki/File:Howard_cosell_1975.JPG	https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Howard_cosell_1975.JPG/240px-Howard_cosell_1975.JPG
Q517	https://commons.wikimedia.org/wiki/File:Mozart-small.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Mozart-small.jpg/240px-Mozart-small.jpg
Q1472983	https://commons.wikimedia.org/wiki/File:2014-01-19_Luebeck_Wachter_Wilson_(cropped_-_Robert_Wilson).jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/2014-01-19_Luebeck_Wachter_Wilson_%28cropped_-_Robert_Wilson%29.jpg/240px-2014-01-19_Luebeck_Wachter_Wilson_%28cropped_-_Robert_Wilson%29.jpg
Q254	https://commons.wikimedia.org/wiki/File:John_F._Kennedy,_White_House_color_photo_portrait.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/John_F._Kennedy%2C_White_House_color_photo_portrait.jpg/240px-John_F._Kennedy%2C_White_House_color_photo_portrait.jpg
Q541526	https://commons.wikimedia.org/wiki/File:Walter_Johnson_1924.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Walter_Johnson_1924.jpg/240px-Walter_Johnson_1924.jpg
Q9696	https://commons.wikimedia.org/wiki/File:Neil_Simon_NYWTS.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Neil_Simon_NYWTS.jpg/240px-Neil_Simon_NYWTS.jpg
Q722059	https://commons.wikimedia.org/wiki/File:1939_Playball_Joe_Dimaggio_(minus_halftone).jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/1939_Playball_Joe_Dimaggio_%28minus_halftone%29.jpg/240px-1939_Playball_Joe_Dimaggio_%28minus_halftone%29.jpg
Q315808	https://commons.wikimedia.org/wiki/File:Horatio_Alger_Jr.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Horatio_Alger_Jr.jpg/240px-Horatio_Alger_Jr.jpg
Q297142	https://commons.wikimedia.org/wiki/File:Walter_Winchell_1960.JPG	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Walter_Winchell_1960.JPG/240px-Walter_Winchell_1960.JPG
Q1710869	https://commons.wikimedia.org/wiki/File:Jrobinson.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Jrobinson.jpg/240px-Jrobinson.jpg
Q453251	https://commons.wikimedia.org/wiki/File:Babe_Ruth_cropped.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Babe_Ruth_cropped.jpg/240px-Babe_Ruth_cropped.jpg
Q714892	https://commons.wikimedia.org/wiki/File:George_Plimpton_1993.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/George_Plimpton_1993.jpg/240px-George_Plimpton_1993.jpg
Q3097952	https://commons.wikimedia.org/wiki/File:Woody_Allen_Cannes_2011.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Woody_Allen_Cannes_2011.jpg/240px-Woody_Allen_Cannes_2011.jpg
Q221048	https://commons.wikimedia.org/wiki/File:GeorgeJesselStageDoorCanteen.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/GeorgeJesselStageDoorCanteen.jpg/240px-GeorgeJesselStageDoorCanteen.jpg
Q213812	https://commons.wikimedia.org/wiki/File:George_Will.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/George_Will.jpg/240px-George_Will.jpg
Q1508079	https://commons.wikimedia.org/wiki/File:John_Henry-27527.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/John_Henry-27527.jpg/240px-John_Henry-27527.jpg
Q25089	https://commons.wikimedia.org/wiki/File:Dan_Rather_in_July_2011.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Dan_Rather_in_July_2011.jpg/240px-Dan_Rather_in_July_2011.jpg
Q506146	https://commons.wikimedia.org/wiki/File:Henry_Miller_1940.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Henry_Miller_1940.jpg/240px-Henry_Miller_1940.jpg
Q1270178	https://commons.wikimedia.org/wiki/File:Liberace_7_Allan_Warren.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Liberace_7_Allan_Warren.jpg/240px-Liberace_7_Allan_Warren.jpg
Q2596171	https://commons.wikimedia.org/wiki/File:Doubledayo.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Doubledayo.jpg/240px-Doubledayo.jpg
Q733027	https://commons.wikimedia.org/wiki/File:Frank_Sinatra_'57.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Frank_Sinatra_%2757.jpg/240px-Frank_Sinatra_%2757.jpg
Q187765	https://commons.wikimedia.org/wiki/File:Billy_Martin_2008.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Billy_Martin_2008.jpg/240px-Billy_Martin_2008.jpg
Q347528	https://commons.wikimedia.org/wiki/File:DUPOND_PAtrick-24x30-1994.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/DUPOND_PAtrick-24x30-1994.jpg/240px-DUPOND_PAtrick-24x30-1994.jpg
Q322555	https://commons.wikimedia.org/wiki/File:Frank_Sinatra_'57.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Frank_Sinatra_%2757.jpg/240px-Frank_Sinatra_%2757.jpg
Q40912	https://commons.wikimedia.org/wiki/File:Busterkeaton_edit.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Busterkeaton_edit.jpg/240px-Busterkeaton_edit.jpg
Q508574	https://commons.wikimedia.org/wiki/File:Henry_ford_1919.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Henry_ford_1919.jpg/240px-Henry_ford_1919.jpg
Q3369419	https://commons.wikimedia.org/wiki/File:Jrobinson.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Jrobinson.jpg/240px-Jrobinson.jpg
Q40912	https://commons.wikimedia.org/wiki/File:Paul_Harvey.jpg	https://upload.wikimedia.org/wikipedia/commons/6/68/Paul_Harvey.jpg
Q103949	https://commons.wikimedia.org/wiki/File:Woody_Allen_Cannes_2011.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Woody_Allen_Cannes_2011.jpg/240px-Woody_Allen_Cannes_2011.jpg
Q8768	https://commons.wikimedia.org/wiki/File:Pete_rose_cropped.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Pete_rose_cropped.jpg/240px-Pete_rose_cropped.jpg
Q221048	https://commons.wikimedia.org/wiki/File:Ralph_Lauren_2013.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Ralph_Lauren_2013.jpg/240px-Ralph_Lauren_2013.jpg
Q772302	https://commons.wikimedia.org/wiki/File:Bruce_Springsteen_Oslo_2019_193031.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Bruce_Springsteen_Oslo_2019_193031.jpg/240px-Bruce_Springsteen_Oslo_2019_193031.jpg
Q3320055	https://commons.wikimedia.org/wiki/File:Waltermondaleasdiplomat.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Waltermondaleasdiplomat.jpg/240px-Waltermondaleasdiplomat.jpg
Q25089	https://commons.wikimedia.org/wiki/File:KittyGenovese(1).jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/KittyGenovese%281%29.jpg/240px-KittyGenovese%281%29.jpg
Q739866	https://commons.wikimedia.org/wiki/File:Bundesarchiv_Bild_146-1968-101-20A,_Joseph_Goebbels.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Bundesarchiv_Bild_146-1968-101-20A%2C_Joseph_Goebbels.jpg/240px-Bundesarchiv_Bild_146-1968-101-20A%2C_Joseph_Goebbels.jpg
Q296647	https://commons.wikimedia.org/wiki/File:Cecil_Beaton_Photographs-_General;_Beaton,_Cecil_IB4287C_cropped.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Cecil_Beaton_Photographs-_General%3B_Beaton%2C_Cecil_IB4287C_cropped.jpg/240px-Cecil_Beaton_Photographs-_General%3B_Beaton%2C_Cecil_IB4287C_cropped.jpg
Q1225	https://commons.wikimedia.org/wiki/File:AlfredDreyfus.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/AlfredDreyfus.jpg/240px-AlfredDreyfus.jpg
Q49216	https://commons.wikimedia.org/wiki/File:Alice_Cooper_Live_in_London_2012-10-28.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Alice_Cooper_Live_in_London_2012-10-28.jpg/240px-Alice_Cooper_Live_in_London_2012-10-28.jpg
Q238128	https://commons.wikimedia.org/wiki/File:Roone_Arledge.jpg	https://upload.wikimedia.org/wikipedia/commons/4/4f/Roone_Arledge.jpg
Q41749	https://commons.wikimedia.org/wiki/File:Ray_kroc_1976.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Ray_kroc_1976.jpg/240px-Ray_kroc_1976.jpg
Q697096	https://commons.wikimedia.org/wiki/File:PresleyPromo1954PhotoOnly.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/PresleyPromo1954PhotoOnly.jpg/240px-PresleyPromo1954PhotoOnly.jpg
Q171826	https://commons.wikimedia.org/wiki/File:Priscilla_and_John_Alden_(71565).jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Priscilla_and_John_Alden_%2871565%29.jpg/240px-Priscilla_and_John_Alden_%2871565%29.jpg
Q332032	https://commons.wikimedia.org/wiki/File:Ozzie_Smith_1983.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Ozzie_Smith_1983.jpg/240px-Ozzie_Smith_1983.jpg
Q3128961	https://commons.wikimedia.org/wiki/File:Jimi_Hendrix_1967.png	https://upload.wikimedia.org/wikipedia/commons/a/ae/Jimi_Hendrix_1967.png
Q319648	https://commons.wikimedia.org/wiki/File:Gilbert_Stuart_Williamstown_Portrait_of_George_Washington.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Gilbert_Stuart_Williamstown_Portrait_of_George_Washington.jpg/240px-Gilbert_Stuart_Williamstown_Portrait_of_George_Washington.jpg
Q303	https://commons.wikimedia.org/wiki/File:JohnLennonpeace.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/JohnLennonpeace.jpg/240px-JohnLennonpeace.jpg
Q6218491	https://commons.wikimedia.org/wiki/File:GrouchoCaricature.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/GrouchoCaricature.jpg/240px-GrouchoCaricature.jpg
Q127494	https://commons.wikimedia.org/wiki/File:Johnny_Appleseed_1.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Johnny_Appleseed_1.jpg/240px-Johnny_Appleseed_1.jpg
Q5928	https://commons.wikimedia.org/wiki/File:Ansel_Adams_and_camera.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Ansel_Adams_and_camera.jpg/240px-Ansel_Adams_and_camera.jpg
Q23	https://commons.wikimedia.org/wiki/File:Leonard_Bernstein_by_Jack_Mitchell.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Leonard_Bernstein_by_Jack_Mitchell.jpg/240px-Leonard_Bernstein_by_Jack_Mitchell.jpg
Q1203	https://commons.wikimedia.org/wiki/File:Cassandra1.jpeg	https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Cassandra1.jpeg/240px-Cassandra1.jpeg
Q103846	https://commons.wikimedia.org/wiki/File:Julia_Child_portrait_by_©Lynn_Gilbert,_1978.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Julia_Child_portrait_by_%C2%A9Lynn_Gilbert%2C_1978.jpg/240px-Julia_Child_portrait_by_%C2%A9Lynn_Gilbert%2C_1978.jpg
Q369675	https://commons.wikimedia.org/wiki/File:Cecil_B_de_Mille_in_Ten_Commandments_trailer.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Cecil_B_de_Mille_in_Ten_Commandments_trailer.jpg/240px-Cecil_B_de_Mille_in_Ten_Commandments_trailer.jpg
Q60809	https://commons.wikimedia.org/wiki/File:Paul_Newman_1954.JPG	https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Paul_Newman_1954.JPG/240px-Paul_Newman_1954.JPG
Q7704665	https://commons.wikimedia.org/wiki/File:James_Watt_by_Henry_Howard.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/James_Watt_by_Henry_Howard.jpg/240px-James_Watt_by_Henry_Howard.jpg
Q152505	https://commons.wikimedia.org/wiki/File:Barbara_Walters.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Barbara_Walters.jpg/240px-Barbara_Walters.jpg
Q170779	https://commons.wikimedia.org/wiki/File:PresleyPromo1954PhotoOnly.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/PresleyPromo1954PhotoOnly.jpg/240px-PresleyPromo1954PhotoOnly.jpg
Q214477	https://commons.wikimedia.org/wiki/File:Warren_G_Harding_portrait_as_senator_June_1920.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Warren_G_Harding_portrait_as_senator_June_1920.jpg/240px-Warren_G_Harding_portrait_as_senator_June_1920.jpg
Q72267	https://commons.wikimedia.org/wiki/File:Pete_rose_cropped.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Pete_rose_cropped.jpg/240px-Pete_rose_cropped.jpg
Q41871	https://commons.wikimedia.org/wiki/File:Ed_Sullivan.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Ed_Sullivan.jpg/240px-Ed_Sullivan.jpg
Q9041	https://commons.wikimedia.org/wiki/File:M.L.Carr.jpg	https://upload.wikimedia.org/wikipedia/commons/f/fe/M.L.Carr.jpg
Q231417	https://commons.wikimedia.org/wiki/File:Miguel_Ángel,_por_Daniele_da_Volterra_(detalle).jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Miguel_%C3%81ngel%2C_por_Daniele_da_Volterra_%28detalle%29.jpg/240px-Miguel_%C3%81ngel%2C_por_Daniele_da_Volterra_%28detalle%29.jpg
Q303	https://commons.wikimedia.org/wiki/File:GrouchoCaricature.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/GrouchoCaricature.jpg/240px-GrouchoCaricature.jpg
Q35286	https://commons.wikimedia.org/wiki/File:John_Wayne_portrait.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/John_Wayne_portrait.jpg/240px-John_Wayne_portrait.jpg
Q739866	https://commons.wikimedia.org/wiki/File:Leo_Tolstoy,_portrait.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Leo_Tolstoy%2C_portrait.jpg/240px-Leo_Tolstoy%2C_portrait.jpg
Q83807	https://commons.wikimedia.org/wiki/File:ClintEastwoodCannesMay08.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/ClintEastwoodCannesMay08.jpg/240px-ClintEastwoodCannesMay08.jpg
Q2331870	https://commons.wikimedia.org/wiki/File:Donald_Trump_official_portrait.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Donald_Trump_official_portrait.jpg/240px-Donald_Trump_official_portrait.jpg
Q5592	https://commons.wikimedia.org/wiki/File:ClintEastwoodCannesMay08.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/ClintEastwoodCannesMay08.jpg/240px-ClintEastwoodCannesMay08.jpg
Q103846	https://commons.wikimedia.org/wiki/File:Leo_Tolstoy,_portrait.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Leo_Tolstoy%2C_portrait.jpg/240px-Leo_Tolstoy%2C_portrait.jpg
Q40531	https://commons.wikimedia.org/wiki/File:Marcel_Proust_1895.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Marcel_Proust_1895.jpg/240px-Marcel_Proust_1895.jpg
Q7243	https://commons.wikimedia.org/wiki/File:Benedict_arnold_illustration.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Benedict_arnold_illustration.jpg/240px-Benedict_arnold_illustration.jpg
Q43203	https://commons.wikimedia.org/wiki/File:Leo_Tolstoy,_portrait.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Leo_Tolstoy%2C_portrait.jpg/240px-Leo_Tolstoy%2C_portrait.jpg
Q22686	https://commons.wikimedia.org/wiki/File:Cecil_B_de_Mille_in_Ten_Commandments_trailer.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Cecil_B_de_Mille_in_Ten_Commandments_trailer.jpg/240px-Cecil_B_de_Mille_in_Ten_Commandments_trailer.jpg
Q43203	https://commons.wikimedia.org/wiki/File:At_Home_With_Evel_Knievel.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/At_Home_With_Evel_Knievel.jpg/240px-At_Home_With_Evel_Knievel.jpg
Q7243	https://commons.wikimedia.org/wiki/File:Leo_Tolstoy,_portrait.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Leo_Tolstoy%2C_portrait.jpg/240px-Leo_Tolstoy%2C_portrait.jpg
Q7199	https://commons.wikimedia.org/wiki/File:Marcel_Proust_1895.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Marcel_Proust_1895.jpg/240px-Marcel_Proust_1895.jpg
Q298237	https://commons.wikimedia.org/wiki/File:Bundesarchiv_Bild_102-11013A,_Sonja_Henie.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Bundesarchiv_Bild_102-11013A%2C_Sonja_Henie.jpg/240px-Bundesarchiv_Bild_102-11013A%2C_Sonja_Henie.jpg
Q7243	https://commons.wikimedia.org/wiki/File:Phineas_Taylor_Barnum_portrait.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Phineas_Taylor_Barnum_portrait.jpg/240px-Phineas_Taylor_Barnum_portrait.jpg
Q72267	https://commons.wikimedia.org/wiki/File:Albert_Einstein_Head.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Albert_Einstein_Head.jpg/240px-Albert_Einstein_Head.jpg
Q345231	https://commons.wikimedia.org/wiki/File:Witold_Gombrowicz_by_Bohdan_Paczowski_-_detail.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Witold_Gombrowicz_by_Bohdan_Paczowski_-_detail.jpg/240px-Witold_Gombrowicz_by_Bohdan_Paczowski_-_detail.jpg
Q7243	https://commons.wikimedia.org/wiki/File:Revolutionary_Joyce_Better_Contrast.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Revolutionary_Joyce_Better_Contrast.jpg/240px-Revolutionary_Joyce_Better_Contrast.jpg
Q7199	https://commons.wikimedia.org/wiki/File:Ann_Landers.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Ann_Landers.jpg/240px-Ann_Landers.jpg
Q204205	https://commons.wikimedia.org/wiki/File:Matthew_Arnold_-_Project_Gutenberg_eText_16745.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Matthew_Arnold_-_Project_Gutenberg_eText_16745.jpg/240px-Matthew_Arnold_-_Project_Gutenberg_eText_16745.jpg
Q13685096	https://commons.wikimedia.org/wiki/File:DeanSmithcropped2.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/DeanSmithcropped2.jpg/240px-DeanSmithcropped2.jpg
